,author,title,url,description,date,content
10,Michael Cripe,"Avowed Gets 30-Minute Deep Dive Revealing Third-Person Gameplay, Abilities",https://www.ign.com/articles/avowed-gets-30-minute-deep-dive-revealing-third-person-gameplay-abilities,"Obsidian Entertainment has posted a 30-minute deep dive for its upcoming fantasy action RPG Avowed, revealing an extended look at its gameplay in both first and third person.",2024-06-10T18:59:03Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/avowed-gets-30-minute-deep-dive-revealing-third-person-gameplay-abilities (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
11,Wesley Yin-Poole,"The Big Phil Spencer IGN Live Interview: on the Health of Xbox, Handhelds, and More",https://www.ign.com/articles/the-big-phil-spencer-ign-live-interview-on-the-health-of-xbox-handhelds-and-more,IGN interviews Xbox boss Phil Spencer at IGN Live 2024.,2024-06-10T10:47:12Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/the-big-phil-spencer-ign-live-interview-on-the-health-of-xbox-handhelds-and-more (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
12,Michael Higham,How Assassin’s Creed Shadows Blends New And Classic Ideas With Dual Protagonists,https://www.ign.com/articles/how-assassins-creed-shadows-blends-new-and-classic-ideas-with-dual-protagonists,"A hands-off preview demo showed us how dynamic Assassin’s Creed Shadows’ will be, bouncing between Naoe’s stealth and Yasuke’s brute force.",2024-06-10T20:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/how-assassins-creed-shadows-blends-new-and-classic-ideas-with-dual-protagonists (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
13,Annette Magana,Peroxide Codes June 2024,https://www.ign.com/articles/peroxide-codes-june-2024,Get free Product Essence for the Roblox Peroxide game by redeeming these active codes.,2024-06-10T08:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/peroxide-codes-june-2024 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
14,Eric Song,Our Favorite Anker Power Bank for the Steam Deck and ASUS ROG Ally Is on Sale at Amazon,https://www.ign.com/articles/best-power-bank-deal-for-steam-deck-anker-737-24000-mah-usb-type-c-pd-3,"The Anker 737 has 24,000mAh capacity and 140W of power output",2024-06-10T16:50:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/best-power-bank-deal-for-steam-deck-anker-737-24000-mah-usb-type-c-pd-3 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
15,Robert Anderson,Where to Preorder Metal Gear Solid Delta: Snake Eater Deluxe Edition,https://www.ign.com/articles/where-to-preorder-metal-gear-solid-delta-snake-eater-deluxe-edition-us-uk,"Here's how you can preorder the Metal Gear Solid Delta: Snake Eater Deluxe Edition. While it's not technically available in the US, you can still purchase it using this trick.",2024-06-11T11:55:18Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/where-to-preorder-metal-gear-solid-delta-snake-eater-deluxe-edition-us-uk (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
16,Matt Purslow,Gears of War: E-Day Needs to Rediscover The Series’ Summer Blockbuster Sense of Fun,https://www.ign.com/articles/gears-of-war-e-day-needs-to-rediscover-the-series-summer-blockbuster-sense-of-fun,"By going the prequel route, hopefully Gears of War: E-Day can rediscover the original trilogy's 1980s summer blockbuster sense of fun.",2024-06-11T12:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/gears-of-war-e-day-needs-to-rediscover-the-series-summer-blockbuster-sense-of-fun (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
17,Ryan McCaffrey,Akimbot Preview: Straight Out of the PS2 Era of Platformers in All the Best Ways,https://www.ign.com/articles/akimbot-preview-straight-out-of-the-ps2-era-of-platformers-in-all-the-best-ways,"Hearkening back to PS2-era action platformers, Akimbot already seems like a great example of nostalgia done right. Full of homage to classics from that era like Ratchet and Clank, I had so much fun jumping, shooting, and air-dashing through an early version o…",2024-06-14T00:50:55Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/akimbot-preview-straight-out-of-the-ps2-era-of-platformers-in-all-the-best-ways (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
18,Ryan McCaffrey,The Alters: Branching Narrative Explained – IGN First,https://www.ign.com/articles/the-alters-branching-narrative-explained-ign-first,"To better understand The Alters and how this unique set-up affects the many branching story paths you’ll encounter as you play, we sat down with game director Tomasz Kisilewicz and lead designer Rafał Włosek.",2024-06-14T16:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/the-alters-branching-narrative-explained-ign-first (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
19,Wesley Yin-Poole,Microsoft’s Fable Reboot Shown Off With New Trailer and a 2025 Release Window - Xbox Games Showcase 2024,https://www.ign.com/articles/microsofts-fable-reboot-shown-off-with-new-trailer-and-a-2025-release-window-xbox-games-showcase-2024,"Microsoft has shown off its Fable reboot once more, this time with a new trailer along with a 2025 release window during its Xbox Showcase event.",2024-06-09T17:51:16Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/microsofts-fable-reboot-shown-off-with-new-trailer-and-a-2025-release-window-xbox-games-showcase-2024 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
20,Wesley Yin-Poole,"Helldivers 2’s Next Big Patch Makes Over 100 Changes and Fixes, Including Some That Should Significantly Improve the Game",https://www.ign.com/articles/helldivers-2s-next-big-patch-makes-over-100-changes-and-fixes-including-some-that-should-significantly-improve-the-game,Helldivers 2 developer Arrowhead has outlined what to expect from next week's long-awaited balance and gameplay patch.,2024-06-08T16:56:04Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/helldivers-2s-next-big-patch-makes-over-100-changes-and-fixes-including-some-that-should-significantly-improve-the-game (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
21,Tom Marks,Destiny 2: The Final Shape Review In Progress,https://www.ign.com/articles/destiny-2-the-final-shape-review,"So far, Destiny 2’s finale has delivered on much of what it promised.",2024-06-07T19:26:44Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/destiny-2-the-final-shape-review (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
22,Rebekah Valentine,"Palworld Is Getting a Brand New Island, New Pals and More in Major Update",https://www.ign.com/articles/palworld-is-getting-a-brand-new-island-new-pals-and-more-in-major-update,"Monster capturing, gun shooting, crafting survival game Palworld made an appearance at Summer Game Fest today with news about an update, and it's a big one. On June 27, Palworld will see the Sakurajima update add a higher level cap, new Pals, a new raid, a ne…",2024-06-07T22:45:55Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/palworld-is-getting-a-brand-new-island-new-pals-and-more-in-major-update (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
23,Wesley Yin-Poole,"Amazon MMO New World: Aeternum Confirmed for PC, PS5, and Xbox Series X and S",https://www.ign.com/articles/amazon-mmo-new-world-aeternum-confirmed-for-pc-ps5-and-xbox-series-x-and-s,"Amazon has announced New World: Aeternum for PC, PS5, and Xbox Series X and S following a leak via the PlayStation Store.",2024-06-07T22:26:15Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/amazon-mmo-new-world-aeternum-confirmed-for-pc-ps5-and-xbox-series-x-and-s (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
24,Michael Higham,Star Wars Outlaws May Fulfill That Galactic Scoundrel Fantasy,https://www.ign.com/articles/star-wars-outlaws-may-fulfill-that-galactic-scoundrel-fantasy,"After playing an hour-long preview, Star Wars Outlaws shows promise as an action-adventure game worthy of the Star Wars name.",2024-06-10T20:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/star-wars-outlaws-may-fulfill-that-galactic-scoundrel-fantasy (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
25,Robert Anderson,"UK Daily Deals: God of War Ragnarok Discounted on PC, Egyptian Cotton Towels for £1.99, Crocs for Half Price, and More",https://www.ign.com/articles/uk-daily-deals-god-of-war-ragnarok-down-pc-deal,"Best deals in the UK today include God of War Ragnarok for £41.49, Metal Gear Solid Delta: Snake Eater Deluxe Edition preorders, alongside the last chance to save on football boots, kits, shirts, and more.",2024-06-13T10:25:47Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/uk-daily-deals-god-of-war-ragnarok-down-pc-deal (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
26,Rebekah Valentine,How Astro Bot's Developers Are Still Pushing the Limits of PS5 Tech,https://www.ign.com/articles/how-astro-bots-developers-are-still-pushing-the-limits-of-ps5-tech,"When the little robot Astro made his PlayStation 5 debut in Astro’s Playroom, his singular mission was to introduce the new technology of the PS5. Now, four years later, Team Asobi is still using his adventures as a vehicle to get real experimental with the h…",2024-06-12T16:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/how-astro-bots-developers-are-still-pushing-the-limits-of-ps5-tech (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
27,Jesse Schedeen,The Art of Lies of P Revealed by Dark Horse Comics,https://www.ign.com/articles/the-art-of-lies-of-p-revealed-by-dark-horse-comics,"Dark Horse Comics will release The Art of Lies of P, offering an in-depth look at the making of the hit 2023 game.",2024-06-12T13:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/the-art-of-lies-of-p-revealed-by-dark-horse-comics (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
28,Callum Williams,Every Version of Skyrim You Can Play in 2024,https://www.ign.com/articles/all-elder-scrolls-5-skyrim-editions-in-order,Breaking down the many versions of Elder Scrolls V.,2024-06-11T22:45:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/all-elder-scrolls-5-skyrim-editions-in-order (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
29,Joe O'Neill-Parker,Elden Ring: Shadow of the Erdtree Collector's Edition Gets a Significant Discount in the UK,https://www.ign.com/articles/elden-ring-game-of-the-year-collectors-edition-preorder-best-deal-uk,"Elden Ring: Shadow of the Erdtree Collector's Edition preorders have been discounted in the UK, here's how you can save over £26 when preordering.",2024-06-14T11:54:47Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/elden-ring-game-of-the-year-collectors-edition-preorder-best-deal-uk (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
30,Wesley Yin-Poole,"Slitterhead Gameplay Trailer Leaks, Reveals Release Date for Silent Hill Creator's Next Game",https://www.ign.com/articles/slitterhead-gameplay-trailer-leaks-reveals-release-date-for-silent-hill-creators-next-game,A gameplay video for Slitterhead was briefly made available to watch on YouTube before it was pulled offline ahead of a reveal during Summer Game Fest.,2024-06-07T14:39:27Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/slitterhead-gameplay-trailer-leaks-reveals-release-date-for-silent-hill-creators-next-game (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
31,Michael Higham,Action Tactics Game Kunitsu-Gami: Path of the Goddess Gets Release Date,https://www.ign.com/articles/action-tactics-game-kunitsu-gami-path-of-the-goddess-gets-release-date,Jump into some Japanese-inspired tactics and action on July 19 this year.,2024-06-07T22:43:54Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/action-tactics-game-kunitsu-gami-path-of-the-goddess-gets-release-date (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
32,Rebekah Valentine,MECHA Break Will Have an August Beta Test - SGF 2024,https://www.ign.com/articles/mecha-break-will-have-an-august-beta-test-sgf-2024,"Multiplayer mech battler MECHA Break got a new trailer at Summer Game Fest today, alongside an announcement of an upcoming beta test in August for players to try the game out ahead of release.",2024-06-07T21:45:39Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/mecha-break-will-have-an-august-beta-test-sgf-2024 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
33,Wesley Yin-Poole,Microsoft Announces Age of Mythology Retold Release Date at Xbox Games Showcase,https://www.ign.com/articles/microsoft-announces-age-of-mythology-retold-release-date-at-xbox-games-showcase,Microsoft has announced the Age of Mythology Retold release date.,2024-06-09T17:46:58Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/microsoft-announces-age-of-mythology-retold-release-date-at-xbox-games-showcase (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
34,Wesley Yin-Poole,Microsoft Flight Simulator 2024 Release Date Announced During Xbox Games Showcase,https://www.ign.com/articles/microsoft-flight-simulator-2024-release-date-announced-during-xbox-games-showcase,"Microsoft Flight Simulator 2024 launches this November, Microsoft announced during its Xbox Games Showcase.",2024-06-09T17:56:14Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/microsoft-flight-simulator-2024-release-date-announced-during-xbox-games-showcase (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
35,Kat Bailey,Slitterhead Interview: The Creator of Silent Hill Explains Their New Horror Game - Exclusive,https://www.ign.com/articles/slitterhead-interview-the-creator-of-silent-hill-explains-their-new-horror-game-exclusive,"In an exlusive new interview with IGN, Silent Hill creator Keiichiro Toyama, director Junya Okura and producer Kazunobu Sato answered all of our questions about Slitterhead, the new horror game from Bokeh Game Studio.",2024-06-07T23:47:51Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/slitterhead-interview-the-creator-of-silent-hill-explains-their-new-horror-game-exclusive (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
36,Kat Bailey,Dragon Age: The Veilguard's Character Creator Finally Fixes BioWare's Notoriously Terrible Hair,https://www.ign.com/articles/dragon-age-the-veilguards-character-creator-details,Dragon Age: The Veilguard's character creator finally fixes BioWare's notoriously terrible hairstyles in addition to providing numerous other options. Here are the first details.,2024-06-11T15:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/dragon-age-the-veilguards-character-creator-details (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
37,Hannah Hoolihan,Select Switch Games Are Discounted Right Now at Best Buy to $39.99,https://www.ign.com/articles/select-switch-games-are-discounted-right-now-at-best-buy-to-3999,"Select Nintendo Switch games are discounted right now at Best Buy, including Mario Kart 8 Deluxe, Breath of the Wild, and more.",2024-06-11T14:27:11Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/select-switch-games-are-discounted-right-now-at-best-buy-to-3999 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
38,Alex Stedman,"Dragon Age: The Veilguard Romance Details Revealed, Including Confirmation That All Companions Will be Pansexual",https://www.ign.com/articles/dragon-age-the-veilguard-confirmed-to-let-you-romance-any-companion-you-want-will-include-nudity-it-gets-pretty-spicy,"Yes, you will be able to romance any companion regardless of your character's gender in Dragon Age: The Veilguard, the game's director confirms — and yes, there will be nudity: ""It gets pretty spicy.""",2024-06-11T15:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/dragon-age-the-veilguard-confirmed-to-let-you-romance-any-companion-you-want-will-include-nudity-it-gets-pretty-spicy (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
39,Rebekah Valentine,Astro Bot First Hands-On Preview: Worlds of Fun,https://www.ign.com/articles/astro-bot-first-hands-on-preview-worlds-of-fun,"Did you like Astro’s Playroom? I sure did. In fact, the meanest thing I can say about it is that there wasn’t enough of it. As if in response to my hunger for more of PlayStation’s newest mascot, developer Team Asobi has opened the floodgates in Astro Bot, a …",2024-06-12T16:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/astro-bot-first-hands-on-preview-worlds-of-fun (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
40,Ryan McCaffrey,Phantom Blade Zero Plays More Like Ninja Gaiden than Dark Souls,https://www.ign.com/articles/phantom-blade-zero-plays-more-like-ninja-gaiden-than-dark-souls,"Action game aficionados have been well-fed in the recent past with games like Stellar Blade and Sekiro, but based on a new hands-on gameplay demo at Summer Games Fest, it looks like Phantom Blade 0 will stand up with the leaders in the genre.",2024-06-12T00:45:46Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/phantom-blade-zero-plays-more-like-ninja-gaiden-than-dark-souls (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
41,Rebekah Valentine,"Exclusive: Fresh Jurassic Park: Survival Details Revealed, Including New Locations and More",https://www.ign.com/articles/exclusive-fresh-jurassic-park-survival-details-revealed-including-new-locations-and-more,"At The Game Awards last December, Jurassic Park reared its scaly head to the audience in the monstrous form of Jurassic Park: Survival. Today, IGN can share an exclusive peek into their rendition of Isla Nublar, and the new surprises it might have in store.",2024-06-11T13:00:00Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/exclusive-fresh-jurassic-park-survival-details-revealed-including-new-locations-and-more (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
42,Chris Reed,Aeon's End Board Game Buying Guide,https://www.ign.com/articles/aeons-end-board-game-buying-guide,"Everything you need to know to buy and play the popular board game Aeon's End, as well as its many, many expansions.",2024-06-12T19:41:25Z,"Error: HTTPSConnectionPool(host='www.ign.com', port=443): Max retries exceeded with url: /articles/aeons-end-board-game-buying-guide (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')))"
