,author,title,url,description,date,content
10,Michael Le Page,Bacteria evolve to get better at evolving in lab experiment,https://www.newscientist.com/article/2434206-bacteria-evolve-to-get-better-at-evolving-in-lab-experiment/,"When bacteria were put in alternating environments, some became better at evolving to cope with the changes – evidence that “evolvability” can be gained through natural selection",2024-06-10T12:00:54Z,"When bacteria were put in alternating environments, some became better at evolving to cope with the changes – evidence that “evolvability” can be gained through natural selection By Michael Le Page 
                                    10 June 2024
                                                                            , updated 11 June 2024
                                                                     Pseudomonas fluorescens bacteria viewed with an electron microscopeDENNIS KUNKEL MICROSCOPY/SCIENCE PHOTO LIBRARY Pseudomonas fluorescens bacteria viewed with an electron microscope DENNIS KUNKEL MICROSCOPY/SCIENCE PHOTO LIBRARY There has been much theoretical debate about whether and how organisms can evolve to become better at evolving, but now a team of researchers has made it happen in a lab – and documented almost every single mutation along the way. Michael Barnett at the Max Planck Institute for Evolutionary Biology in Germany and his colleagues put bacteria in an alternating environment where they had to evolve to survive. Many lineages of bacteria died out, but some became better and faster at evolving.  Read moreEvolution is evolving:… Read more Evolution is evolving:… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
11,Adrian Barnett,Marine fungus can break down floating plastic pollution,https://www.newscientist.com/article/2435037-marine-fungus-can-break-down-floating-plastic-pollution/,"The plastic-digesting capabilities of the fungus Parengyodontium album could be harnessed to degrade polyethylene, the most abundant type of plastic in the ocean",2024-06-11T14:00:07Z,"The plastic-digesting capabilities of the fungus Parengyodontium album could be harnessed to degrade polyethylene, the most abundant type of plastic in the ocean By Adrian Barnett 
                                    11 June 2024
                                                                     A plastic particle (red) is colonised by the marine fungus Parengyodontium albumAnnika Vaksmaa/NIOZ A plastic particle (red) is colonised by the marine fungus Parengyodontium album Annika Vaksmaa/NIOZ A fungus found on litter floating in the North Pacific Ocean can break down the most abundant type of plastic that ends up in the sea. In lab experiments, Annika Vaksmaa at the Royal Netherlands Institute for Sea Research and her colleagues have shown that the white, thread-like fungus can successfully degrade one of the most pernicious plastics, polyethylene, providing the plastic has first been exposed to UV radiation, such as from sunlight.  Read moreCould mysterious marine fungi save us from antibiotic resistance?  Read more Could mysterious marine fungi save us from antibiotic resistance? Advertisement UV radiation can induce chemical modifications in polyethylene that make the plastic more susceptible to attack by the fungal enzymes, says Vaksmaa. The digestion process releases carbon dioxide, the emissions weight for weight are no greater than the small amount that humans release while breathing, the team found. Vaksmaa believes that the fungus, known as Parengyodontium album, has great potential, but she is cautious about putting it to use in the wild. “If we take a microbe and add it to a natural system, then we may ruin it while trying to do good,” she says. Instead, she suggests it may be best to gather the plastic first and bring it back to land to be digested by P. album that has been grown in bulk. This could be achieved using well-established techniques, similar to those used in the brewing industry, she says. Get a dose of climate optimism delivered straight to your inbox every month. The need for UV exposure means that P. album won’t work on plastic that sinks. But given the diversity of marine fungi, Vaksmaa thinks it very probable that her team will find some deep-sea species that can do this. Humans produce more than 400 billion kilograms of plastic each year, and up to 4 per cent of it is thought to end up in the ocean. “It’s great to see that microbes can help with mitigating relatively large problems. But dealing with it at its source is key, which means actually stopping plastic from ending up in nature in the first place,” she says. Journal reference:Science of the Total Environment DOI: 10.1016./j.scitotenv.2024.172819 Journal reference: Science of the Total Environment DOI: 10.1016./j.scitotenv.2024.172819 Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
12,Madeleine Cuff,UK election: How can the next government get climate goals on track?,https://www.newscientist.com/article/2435579-uk-election-how-can-the-next-government-get-climate-goals-on-track/,"The UK’s journey to net zero has stalled – whoever wins the 4 July election will need to get it moving again, but many climate scientists are frustrated with what the main parties are offering",2024-06-14T13:00:22Z,"The UK’s journey to net zero has stalled – whoever wins the 4 July election will need to get it moving again, but many climate scientists are frustrated with what the main parties are offering By Madeleine Cuff 
                                    14 June 2024
                                                                     Climate activists protest outside the Houses of Parliament in London in MarchAndrea Domeniconi/Alamy Climate activists protest outside the Houses of Parliament in London in March Andrea Domeniconi/Alamy This week, more than 400 climate scientists from UK institutions published an open letter, pleading with the UK’s political parties to pledge stronger climate action over the next parliament, ahead of the 4 July general election. Their demands included a “credible” carbon-cutting strategy for the country, amid an election campaign that has seen little in-depth discussion of the UK’s net-zero transition.  Read moreIs climate change accelerating after a record year of heat?  Read more Is climate change accelerating after a record year of heat? Advertisement Why are the scientists worried? After all, the UK has one of the most ambitious climate targets in the world – a legally binding goal to achieve net-zero emissions by 2050 – and has halved its greenhouse gas emissions since 1990. But the truth is that the UK’s race to net zero has slowed to a crawl in recent years, with annual emissions falling at half the rate required to meet interim targets. Although huge progress has been made in decarbonising the electricity supply, with zero-carbon sources now generating about half of all power, other sectors are lagging. Outside the electricity sector, the rate of emissions cuts must quadruple over the next seven years if the UK is to meet its promise to reduce emissions by 68 per cent by 2030, the UK government’s climate advisers, the Climate Change Committee, said in October. It warned that the UK is “unlikely” to get there under current plans. Get a dose of climate optimism delivered straight to your inbox every month. “There’s just a really strong sense of frustration in the climate science community,” says Emily Shuckburgh at the University of Cambridge, who jointly organised the scientists’ letter. “We just simply haven’t seen the level of response required.” Slow progress means problems have mounted, waiting in the wings for the next government to tackle. By the end of the decade, emissions from surface transport – that is road, rail and ships – need to fall by almost 4 million tonnes of carbon dioxide-equivalent, quadruple the rate of the previous decade. Electric car sales may be growing strongly, but sales of electric vans and trucks are lagging and the number of public charge points isn’t growing quickly enough to keep pace with the volume of electric vehicles hitting the roads. Meanwhile, the use of public transport fell sharply during the covid-19 pandemic and hasn’t returned to its previous levels. Getting the transport sector to net zero will require more than just convincing everyone to buy an electric car, says Michael Pollitt at the University of Cambridge. Fewer cars, and smaller ones, are a crucial part of the puzzle. “One would like to see more radical thinking on inter-urban transport, such as prioritisation of lanes for smaller vehicles, and thinking of radically reducing vehicle sizes and vehicle weights,” he says. “If we can get people moving in radically smaller vehicles or in mass transit, that is the way that we are going to get to net zero in transport.” When it comes to buildings, home heating is the major headache. About 23 million homes in the UK are heated by gas boilers. All these homes need to be warmed by zero-carbon energy sources by mid-century, with most expected to switch to heat pumps.  Read moreNet-zero living: How your day will look in a carbon-neutral world  Read more Net-zero living: How your day will look in a carbon-neutral world But the transition is going far too slowly. In 2022, just 69,000 heat pumps were installed in UK homes, far short of the 600,000 installations per year targeted by 2028. Part of the problem is financial: heat pumps cost far more to install than a gas boiler and often cost more to run due to extra levies on the cost of grid power. “We absolutely must get the price of heat pumps down,” says Pollitt. “Unless the price of heat pumps comes down substantially, that is a major roadblock to decarbonising heating.” There’s an urgency to solving these problems, says Nick Eyre at the University of Oxford, who signed the open letter. Gas boilers installed in 2035 will still be heating homes in 2050. “Heat pumps and vehicles, we will need to have pretty much cracked by the early 2040s. That means being very serious about it in the 2030s,” he says. That is why inaction during this decade, when the UK government should be focusing on getting industries ready for mass deployment, is so worrying. “We know what to do,” says Eyre. “But the last couple of years, in particular, have been a period where there’s not really been any action at all.” Beyond heat, power and transport, even tougher choices lie ahead. Emissions from agriculture and land use, for example, have barely changed in a decade, but need to fall 29 per cent by 2035. Delivering these cuts is likely to involve action to change people’s diets. Likewise, cutting aviation emissions will require action to control demand, such as a tax on frequent fliers. “The biggest challenge will be starting to impose policies and regulations which affect people’s day-to-day lives,” says Leo Mercer at the London School of Economics. “If policies aren’t communicated well, people push back pretty strongly.” Alongside domestic challenges, the UK needs to regain its reputation on the international stage. Under former prime minister Boris Johnson, the UK hosted the COP26 climate summit and led international coalitions on deforestation, methane and electric vehicles.  Read moreLab-grown meat could be 25 times worse for the climate than beef  Read more Lab-grown meat could be 25 times worse for the climate than beef But the UK’s slowing progress on its domestic climate agenda, alongside cuts to international aid and climate diplomacy, has weakened its international reputation. UK government decisions to approve new domestic fossil fuel projects, while urging low-income countries to “transition away” from fossil fuels, has also rankled. Without countries like the UK demonstrating that net zero is achievable – and desirable – as a national strategy, convincing low-income countries to cut emissions is an uphill battle. It is therefore crucial for the UK to re-establish its reputation as a climate leader in the next parliament, says Caterina Brandmayr at Imperial College London. Next year, countries are due to submit new commitments to reduce their greenhouse gas emissions by 2035 under the Paris Agreement. “This, therefore, is a pivotal moment for the global community,” she says. “This parliament will be crucial not only to ensure delivery in the UK, but also to raise ambition globally.” So, will any party deliver the scale of action needed to put the UK back on track? All the major parties agree on the need to reach net zero by mid-century. And there is striking agreement between Labour and the Conservatives on the need for more renewable power, particularly offshore wind. Labour, however, has the eye-catching promise to deliver a fully decarbonised grid by 2030. Adam Bell at UK consultancy Stonehaven, and a former senior energy official in the UK government, says this goal is “very, very ambitious”, and will push the civil service to the limits of what it can deliver. “On power, it’s difficult to find a way in which [Labour] could possibly be more ambitious.” But for Eyre, a manifesto that is credible on climate should also have ambitious aims in areas where the UK is seriously off track – on home energy efficiency, heat pump deployment, industrial emissions, land use, solar power and electric vans. “It is not a question of doing one or two of those,” he says. “We need to do all of them.” Privately, many experts doubt that any of the major parties have a policy programme with the pace and scale needed to deliver net zero by 2050. In its absence, looking for enthusiasm for the challenge ahead might be the next best sign of a party’s credibility. In Eyre’s eyes, the next UK government is embarking on a “decadal process of the same sort of scale as the introduction of steam engines”. “If you don’t have a positive vision yourself,” he says, “you can’t sell that to the rest of the population.” Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
13,Leah Crane,JWST spotted an incredible number of supernovae in the early universe,https://www.newscientist.com/article/2435617-jwst-spotted-an-incredible-number-of-supernovae-in-the-early-universe/,"Using the James Webb Space Telescope, astronomers have increased the number of known supernovae in the early universe by a factor of 10 and found the most distant one ever confirmed",2024-06-14T11:00:08Z,"Using the James Webb Space Telescope, astronomers have increased the number of known supernovae in the early universe by a factor of 10 and found the most distant one ever confirmed By Leah Crane 
                                    14 June 2024
                                                                     Many of the circled objects represent previously unknown supernovaeNASA, ESA, CSA, STScI, JADES Collaboration Many of the circled objects represent previously unknown supernovae NASA, ESA, CSA, STScI, JADES Collaboration Astronomers using the James Webb Space Telescope (JWST) have found an astonishing number of supernovae in the distant universe, including the farthest ever confirmed. Their discoveries have increased the amount of known supernovae in the early universe by a factor of 10. The researchers found 79 new supernovae by taking two images of the same tiny patch of the sky, one in 2022 and one in 2023. “It’s actually so small that if you took a grain of rice and held it at arm’s length that would be the size of the patch,” said Christa DeCoursey at the University of Arizona while presenting this work at a meeting of the American Astronomical Society in Wisconsin on 10 June. “We spent over 100 hours of JWST [observing] time on each image, so these are very, very deep images.”  Read moreOne of the biggest mysteries of cosmology may finally be solved  Read more One of the biggest mysteries of cosmology may finally be solved Advertisement The astronomers then compared the two images with one another and with pictures of the same area taken previously by the Hubble Space Telescope, looking for bright spots that were present in one image but not the others. These spots are stars that had been shining relatively dimly before exploding in bright supernovae and fading out. Several of them are candidates for the most distant supernova ever found, although their distances have not yet been confirmed. And one is definitely the most distant ever confirmed – it blew up when the universe was only about 1.8 billion years old. Supernovae like these probably created the heavy elements that are now spread throughout the universe, so they contain fewer of these elements than modern supernovae do. “The universe was fundamentally different at this early phase than the times that Hubble, and particularly ground-based surveys, were probing in the past,” said Justin Pierel at the Space Telescope Science Institute in Maryland during the presentation. “This is really a new regime that JWST has opened.” Observations in that regime could help reveal what the first stars were like. Reference:arXiv DOI: 10.48550/arXiv.2406.05060 Reference: arXiv DOI: 10.48550/arXiv.2406.05060 Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
14,"Leah Crane, Chelsea Whyte",How many moons and moonmoons could we cram into Earth's orbit?,https://www.newscientist.com/article/2434998-how-many-moons-and-moonmoons-could-we-cram-into-earths-orbit/,"Earth is lagging behind other worlds with its single moon, so on this episode of Dead Planets Society we are giving it more – and giving those moons moonmoons to orbit them",2024-06-11T14:36:48Z,"Earth is lagging behind other worlds with its single moon, so on this episode of Dead Planets Society we are giving it more – and giving those moons moonmoons to orbit them By Leah Crane and Chelsea Whyte 
                                    11 June 2024
                                                                     ﻿ Dead Planets Society is a podcast that takes outlandish ideas about how to tinker with the cosmos – from snapping the moon in half to causing a gravitational wave apocalypse – and subjects them to the laws of physics to see how they fare. Listen on Apple, Spotify or on our podcast page. One moon simply isn’t enough. Earth only has one, while some other planets have many – Jupiter has 95 moons, putting our single shining cosmic partner to shame. In this episode of Dead Planets Society, it’s time to light up the night sky with as many moons as possible. But it isn’t as easy as just chucking a bunch of rocks into orbit, so our hosts Leah Crane and Chelsea Whyte are joined this episode by Sean Raymond at the University of Bordeaux in France for help with the particulars. He suggests we could construct a ring of 10 moons orbiting Earth, each in a different phase, causing strange little eclipses as they march around the planet. Advertisement And it isn’t just moons: in 2018, Raymond and Juna Kollmeier at Carnegie Observatories in California found it is theoretically possible for Earth’s moon to have its own orbiting satellite, dubbed a moonmoon. Such a thing might not be stable because of gravitational anomalies present in our moon, so our hosts are adding a gargantuan immersion blender to their cosmic toolbelt to smooth things out. Once things are sorted, there could be moonmoons and even moonmoonmoons lighting up the night sky. The moon is bright because it reflects sunlight, and these new moons could be the perfect places to put a series of huge solar panels – unobstructed by the atmosphere and clouds that plague Earth’s surface. They would also be so bright it would probably be impossible to ever see the stars from Earth’s surface, but that’s a relatively small detail. The bigger problem: the more complex and crowded the orbits get, the greater the risk of these moons and moonmoons smashing together. This could give our planet beautiful rings like Saturn’s, but it could also destroy life on Earth.


Dead Planets Society is a hilariously destructive podcast about the cosmos from New Scientist. In each episode, hosts Leah Crane and Chelsea Whyte explore what would happen if they were given cosmic powers to rearrange the universe. They speak with astronomers, cosmologists and geologists to find out what the consequences would be if we punched a hole in a planet, unified the asteroid belt or destroyed the sun. Season two of Dead Planets Society is available to listen on Apple, Spotify, or or on our podcast page.

 Dead Planets Society is a hilariously destructive podcast about the cosmos from New Scientist. In each episode, hosts Leah Crane and Chelsea Whyte explore what would happen if they were given cosmic powers to rearrange the universe. They speak with astronomers, cosmologists and geologists to find out what the consequences would be if we punched a hole in a planet, unified the asteroid belt or destroyed the sun. Season two of Dead Planets Society is available to listen on Apple, Spotify, or or on our podcast page. Voyage across the galaxy and beyond with our space newsletter every month. Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
15,Christa Lesté-Lasserre,Tiny great ape fossils identified as new species from Europe,https://www.newscientist.com/article/2434752-tiny-great-ape-fossils-identified-as-new-species-from-europe/,"A kneecap and two teeth found in Germany have been identified as belonging to a new species of ape from 11.6 million years ago, thought to have weighed as little as 10 kilograms",2024-06-07T19:00:46Z,"A kneecap and two teeth found in Germany have been identified as belonging to a new species of ape from 11.6 million years ago, thought to have weighed as little as 10 kilograms By Christa Lesté-Lasserre 
                                    7 June 2024
                                                                     Two teeth, viewed from multiple angles, from the newly identified ancient ape Buronius manfredschmidiBöhme et al., 2024, PLOS ONE, CC-BY 4.0 Two teeth, viewed from multiple angles, from the newly identified ancient ape Buronius manfredschmidi Böhme et al., 2024, PLOS ONE, CC-BY 4.0 A tiny, vegetarian great ape may have lived in western Europe 11.6 million years ago. Smaller and lighter than any other known great ape, the newly discovered 10-kilogram primate was a skilled climber that probably ate leaves, says Madelaine Böhme at the University of Tübingen in Germany. “It’s quite a small primate,” she says. “But it differs from all known fossils and, of course, all living great apes we know so far.”  Read moreHow did Paranthropus, the last of the ape-people, survive for so long?  Read more How did Paranthropus, the last of the ape-people, survive for so long? Advertisement About 15 million years ago, in the middle of the Miocene Epoch, hominoids – the great apes – became rarer in Africa and more abundant in Europe. While they sometimes shared habitats with other primates such as pliopithecoids – extinct cousins of apes and Old World monkeys – hominoid species didn’t appear to coexist with each other in Europe. In 2019, Böhme and her colleagues reported the discovery of 37 bones at Bavaria’s Hammerschmiede archaeological site that appeared to come from an early bipedal ape from 11.6 million years ago, which they named Danuvius guggenmosi.  During the excavations, Böhme was surprised when she found two tiny, ape-like teeth and a kneecap in the same layer of sediment as the Danuvius fossils. Keep up with advances in archaeology and evolution with our monthly newsletter. “We kept saying: ‘What is this?’” she says of these smaller fossils. “And then we decided, OK, it’s clear: this is something new.” The fossils are too old for DNA analysis, says Böhme. So the researchers took detailed measurements of the 7-millimetre-long molar and the 16-millimetre-wide kneecap, both from a juvenile, as well as a smaller premolar fragment, which they say came from a young adult. They also calculated the thickness of the enamel and ran microscopic CT scanning of the teeth. The thin enamel, like that of gorillas, suggests a soft diet probably composed of leaves, says Böhme. The shape, thickness and ligament attachment sites of the kneecap resemble those of tree-living primates, hinting that the ape was a proficient climber. The researchers named the new ape Buronius manfredschmidi, after the medieval name of a city near the Hammerschmiede site, and a dentist named Manfred Schmid who has been collecting fossils from the site since the 1970s. Lack of competition for resources might explain why the Buronius and Danuvius apes could live together, says Böhme – Danuvius is thought to have eaten hard foods like nuts and possibly meat. The team cannot rule out the possibility that the larger ape, which might have been up to three times heavier, may have sometimes fed on the smaller species, she adds.  Read moreWho is Ancestor X? The biggest mystery in human evolution  Read more Who is Ancestor X? The biggest mystery in human evolution However, the three fossils might not be sufficient to make such “grandiloquent” conclusions, says Sergio Almécija at the American Museum of Natural History in New York City. “Could the smaller fossil elements belong to an infantile Danuvius individual?” he asks. “The teeth certainly look like they could be deciduous [baby teeth].” He also wonders whether the kneecap represents the same species as the teeth. “Even though it is suggested that it belongs to a juvenile individual, its size overlaps with the lower range of adult orangutans [which are much larger apes],” says Almécija. Clément Zanolli at the University of Bordeaux, in France, also has doubts. “It is not very clear to me if the teeth – and in particular the molar – belong to the hominoids or to another primate superfamily, the pliopithecoids.” Böhme and her colleagues say their comparisons ruled out the possibility that the teeth are baby teeth or pliopithecoid teeth. In any case, the possibility that two primate species shared the same habitat and perhaps even interacted with each other is a “fantastic discovery”, says Zanolli. “This shows once again that, at that time, Europe was a luxurious and hospitable place for primates to evolve.” Journal reference:PLoS One DOI: 10.1371/journal.pone.0301002 Journal reference: PLoS One DOI: 10.1371/journal.pone.0301002 Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
16,Clare Wilson,Ozempic and Wegovy linked to lower risk of alcoholism,https://www.newscientist.com/article/2434826-ozempic-and-wegovy-linked-to-lower-risk-of-alcoholism/,"People taking semaglutide, also called Ozempic and Wegovy, either for weight loss or type 2 diabetes, were less likely to become addicted to alcohol",2024-06-11T12:00:20Z,"People taking the medications Ozempic and Wegovy for diabetes or weight loss seem less likely to become addicted to alcohol By Clare Wilson 
                                    11 June 2024
                                                                     Semaglutide, sold as Ozempic or Wegovy, is given as an injection to treat diabetes or promote weight lossMarc Bruxelle / Alamy Stock Photo Semaglutide, sold as Ozempic or Wegovy, is given as an injection to treat diabetes or promote weight loss Marc Bruxelle / Alamy Stock Photo The weight loss and diabetes drug semaglutide may also help people reduce their alcohol intake. A study of nearly 700,000 people who were taking the medicine, sold under the brand names Wegovy and Ozempic, adds to a growing body of evidence suggesting the drug may have wider uses in people with a range of addictions.  Read moreEverything you need to know about semaglutide weight loss drugs  Read more Everything you need to know about semaglutide weight loss drugs “This is the strongest evidence yet in humans,”… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
17,Karmela Padavic-Callaghan,A surprisingly quick enzyme could shift our understanding of evolution,https://www.newscientist.com/article/2433852-a-surprisingly-quick-enzyme-could-shift-our-understanding-of-evolution/,"Biological processes such as DNA replication or cellular structure formation may become more accurate when done as quickly as possible, offering new hints into life's origins",2024-06-10T14:00:45Z,"Biological processes such as DNA replication or cellular structure formation may become more accurate when done as quickly as possible, offering new hints into life's origins By Karmela Padavic-Callaghan 
                                    10 June 2024
                                                                     An enzyme that helps copy DNA strands like these may be most accurate when working quicklyAlexey Kotelnikov / Alamy Stock Photo An enzyme that helps copy DNA strands like these may be most accurate when working quickly Alexey Kotelnikov / Alamy Stock Photo By trying to speed up, molecular processes can become more reliable – a phenomenon that may have helped life evolve from relatively simple chemicals. Understanding how speed plays a role in cellular replication could add a crucial variable to Charles Darwin’s theory of evolution, in which natural selection drives reproductive success. The finding comes from Kabir Husain at University College London, Riccardo Ravasio at the University of Chicago and their colleagues, who were frustrated by an experiment… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
18,Chris Stokel-Walker,Writers accept lower pay when they use AI to help with their work,https://www.newscientist.com/article/2434307-writers-accept-lower-pay-when-they-use-ai-to-help-with-their-work/,"When writers are allowed to get help from ChatGPT, they accept lower pay, fuelling fears that AI will lower the value of skilled workers",2024-06-07T16:00:30Z,"When writers are allowed to get help from ChatGPT, they accept lower pay, fuelling fears that AI will lower the value of skilled workers By Chris Stokel-Walker 
                                    7 June 2024
                                                                     Writers may value their work less when they get help from AIKilito Chan/Getty Images Writers may value their work less when they get help from AI Kilito Chan/Getty Images Writers are willing to take a 28 per cent pay cut when allowed to use AI to assist with their work. This is seen as a trade-off for saved labour, but it suggests AI tools will reduce the value of creative writing as a profession, say researchers. “We were curious about how generative AI can contribute to the creation process, and if it can make work easier for the worker,” says Chen Liang at the University of Connecticut. “And if that’s the case, how… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
19,Matthew Sparkes,Would an AI judge be able to efficiently dispense justice?,https://www.newscientist.com/article/2434100-would-an-ai-judge-be-able-to-efficiently-dispense-justice/,"Judges are only human and can make mistakes, so could an artificial intelligence make better and more efficient decisions?",2024-06-07T10:00:49Z,"Judges are only human and can make mistakes, so could an artificial intelligence make better and more efficient decisions? By Matthew Sparkes 
                                    7 June 2024
                                                                     The Statue of Justice at the Old Bailey in LondonJamie Lorriman / Alamy Stock Photo The Statue of Justice at the Old Bailey in London Jamie Lorriman / Alamy Stock Photo Should artificial intelligence be used in the justice system, and if so should it apply the letter or the spirit of the law? While there are no plans for AI judges yet, this is a question that the UK government is already wrestling with as it considers the potential uses of AI in the English court system. Despite this, lawyers and computer scientists are warning that current systems can’t handle the ambiguity and nuance often required in legal situations. For example, Vinija… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
20,Clare Wilson,Astronaut medical records reveal the health toll of space travel,https://www.newscientist.com/article/2435133-astronaut-medical-records-reveal-the-health-toll-of-space-travel/,The largest collection yet of detailed medical data and tissue samples from astronauts should help researchers better understand the impacts of space flight on health,2024-06-11T16:00:05Z,"The largest collection yet of detailed medical data and tissue samples from astronauts should help researchers better understand the impacts of space flight on health By Clare Wilson 
                                    11 June 2024
                                                                     Astronauts Robert L. Curbeam Jr. (left) and Christer Fuglesang on the International Space StationNASA Astronauts Robert L. Curbeam Jr. (left) and Christer Fuglesang on the International Space Station NASA More light could be shed on how space flight affects astronauts’ health after the creation of the first “space-omics” biobank – a collection of thousands of blood and tissue samples, plus medical information, taken over multiple space missions. These include missions to the International Space Station, as well as the first all-civilian space flight, SpaceX’s Inspiration4, which took four non-government-trained astronauts into space for three days in 2021. Called the Space Omics and Medical Atlas (SOMA), the resource contains detailed medical data, such as on DNA damage and changes in people’s gene activity and immune system functioning, collectively known as biomarkers. Advertisement  Read moreIs the universe conscious? It seems impossible until you do the maths  Read more Is the universe conscious? It seems impossible until you do the maths Space flight is known to pose certain health risks. For instance, astronauts lose bone density and muscle mass due to the lack of gravity, and higher levels of radiation in space seem to cause cell and DNA damage, which have a range of impacts on the body. These effects may be why astronauts are more prone to developing heart disease in later life and some have experienced worsening vision after being in space. Collecting astronauts’ medical data in a consistent way via the SOMA biobank will help researchers understand more about these changes and potentially develop ways to mitigate them, says Christopher Mason at Weill Cornell Medicine in New York, who helped put the biobank together. Get the most essential health and fitness news in your inbox every Saturday. “Biomarkers don’t always translate into anything that’s clinically meaningful, but it’s a nice way to start to understand how this unique environment is impacting us,” says Damian Bailey at the University of South Wales in the UK, who wasn’t involved in the work. One insight from the Inspiration4 mission is that, despite the astronauts experiencing a host of biomarker changes, most measurements returned to normal within a few months of them coming back to Earth. This suggests that sending civilians into space doesn’t pose more health risks than sending professional astronauts, says Mason. “Instead of people training for decades to go, we could start to really open up space towards more and more people.” The results from Inspiration4, which was crewed by two men and two women, also suggest that the changes in gene activity returned to normal faster in the women. That may be because women’s bodies have to be able to cope with a potential pregnancy, says Mason. “Being able to tolerate large changes in physiology and fluid dynamics may be great for being able to manage pregnancy, but also manage the stress of spaceflight.”  Read moreWhy the big bang may not have been the beginning of the universe  Read more Why the big bang may not have been the beginning of the universe Timothy Etheridge at the University of Exeter in the UK says it will be helpful for researchers around the world to have a common resource they can use. “You need to have a consistent approach to collecting samples,” he says. Thomas Smith at King’s College London says understanding the health impacts of space flight will become more important if longer missions happen, such as journeys to Mars. “Anything that leads to extended duration missions, it’s more important to know what’s going on and, ideally, address it,” he says. Journal reference:Nature DOI: 10.1038/s41586-024-07639-y Journal reference: Nature DOI: 10.1038/s41586-024-07639-y Topics: Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
21,Matthew Sparkes,Mathematicians discover impossible problem in Super Mario games,https://www.newscientist.com/article/2432195-mathematicians-discover-impossible-problem-in-super-mario-games/,"Using the tools of computational complexity, researchers have discovered it is impossible to figure out whether certain Super Mario Bros levels can be beaten without playing them, even if you use the world's most powerful supercomputer",2024-06-13T10:00:18Z,"Using the tools of computational complexity, researchers have discovered it is impossible to figure out whether certain Super Mario Bros levels can be beaten without playing them, even if you use the world's most powerful supercomputer By Matthew Sparkes 
                                    13 June 2024
                                                                     Some problems are harder than othersIGDB/Nintendo Some problems are harder than others IGDB/Nintendo Figuring out whether certain levels in the Super Mario Bros series of video games can be completed before you play them is mathematically impossible, even if you had several years and the world’s most powerful supercomputer to hand, researchers have found. “We don’t know how to prove that a game is fun, we don’t know what that means mathematically, but we can prove that it’s hard and that maybe gives some insight into why it’s fun,” says Erik Demaine at the Massachusetts Institute of Technology. “I like to think of hard as… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
22,Alex Wilkins,Quantum sensor gets a read on tiny worm implanted with nanodiamonds,https://www.newscientist.com/article/2435140-quantum-sensor-gets-a-read-on-tiny-worm-implanted-with-nanodiamonds/,"Tiny diamonds and quantum sensors can be used to measure conditions inside cells or living organisms, potentially offering a way to detect diseases or study biology in minute detail",2024-06-12T15:00:17Z,"Tiny diamonds and quantum sensors can be used to measure conditions inside cells or living organisms, potentially offering a way to detect diseases or study biology in minute detail By Alex Wilkins 
                                    12 June 2024
                                                                     A nematode worm viewed with an electron microscopeSTEVE GSCHMEISSNER/Getty Images/Science Photo Library A nematode worm viewed with an electron microscope STEVE GSCHMEISSNER/Getty Images/Science Photo Library A quantum sensor that uses tiny diamonds implanted inside a living animal could be used to study cellular processes in minute detail or eventually detect diseases such as cancer. The most common ways to image cells involve adding fluorescent dyes or nanoparticles and using the light these give off to measure and map cellular processes. But these methods can falter if the markers damage the cells or change cellular conditions, such as the acidity or thickness of cellular fluid.  Read moreQuantum batteries: Strange technology that could… Read more Quantum batteries: Strange technology that could… Advertisement Receive a weekly dose of discovery in your inbox! 
            We'll also keep you up to date with New Scientist 
            events and special offers."
