,author,title,url,description,date,content
22,John Keim,Commanders QB Daniels: 'I ain't a star' yet,https://www.espn.com/nfl/story/_/id/40336471/aint-star-quarterback-yet,"Commanders players have praised quarterback Jayden Daniels in offseason workouts, but the rookie said he still has a lot to learn.",2024-06-12T20:52:10Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nfl/story/_/id/40336471/aint-star-quarterback-yet
23,Alagappan Muthu,Shock-seeking USA faces India with eye on Super Eight spot,https://www.espn.com/cricket/series/8604/preview/1415725/united-states-america-vs-india-25th-match-group-mens-t20-world-cup,"Read and watch the preview for ICC Men's T20 World Cup 2024 2024 25th Match, Group A, United States of America vs India only on ESPNcricinfo.com",2024-06-12T13:22:23Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/cricket/series/8604/preview/1415725/united-states-america-vs-india-25th-match-group-mens-t20-world-cup
24,Dale Johnson,"Why Rodri wasn't sent off, and Croatia's goal was disallowed",https://www.espn.com/soccer/story/_/id/40357259/why-rodri-sent-spain-croatia-goal-was-disallowed,"On Saturday, Spain midfielder Rodri escaped a red card when giving away a penalty against Croatia, who had the resulting goal ruled out. But why?",2024-06-15T18:51:03Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/soccer/story/_/id/40357259/why-rodri-sent-spain-croatia-goal-was-disallowed
25,"Michael Voepel, Alexa Philippou and Kevin Pelton",Breaking down Caitlin Clark's Olympic omission -- and more roster takeaways,https://www.espn.com/wnba/story/_/id/40304807/usa-basketball-caitlin-clark-paris-olympics-roster-national-team,"USA Basketball's official Olympic roster isn't out yet, but multiple sources said Caitlin Clark isn't on the squad for Paris.",2024-06-08T21:06:08Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/wnba/story/_/id/40304807/usa-basketball-caitlin-clark-paris-olympics-roster-national-team
26,Tim Bontemps,Brown 'no reaction' to Kidd's best Celtic remark,https://www.espn.com/nba/story/_/id/40306602/no-reaction-kidd-assertion-best-celtic,"Mavs coach Jason Kidd said twice on Saturday that Jaylen Brown is the Celtics best player, a take Brown and star Jayson Tatum agreed wasn't a big deal.",2024-06-08T20:20:07Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nba/story/_/id/40306602/no-reaction-kidd-assertion-best-celtic
27,Cameron Ponsonby,A day to believe cricket is not just an American Dream,https://www.espn.com/cricket/story/_/id/40295814/a-day-believe-cricket-not-just-american-dream,"The likes of Netravalkar, Monank, Nitish and Kenjige highlight USA cricket's depth and ability below big names | ESPN.com",2024-06-07T13:22:15Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/cricket/story/_/id/40295814/a-day-believe-cricket-not-just-american-dream
28,Courtney Cronin,TE Lewis re-signs with Bears for 19th NFL season,https://www.espn.com/nfl/story/_/id/40321078/te-marcedes-lewis-re-signs-bears-19th-nfl-season,Marcedes Lewis re-signed with the Bears on a one-year deal Monday for what will be his 19th season in the NFL.,2024-06-10T18:06:05Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nfl/story/_/id/40321078/te-marcedes-lewis-re-signs-bears-19th-nfl-season
29,,Southern Miss football player killed in shooting,https://www.espn.com/college-football/story/_/id/40334492/southern-miss-football-player-mj-daniels-killed-shooting,"Southern Miss football player Marcus Daniels Jr., 21, was killed in a shooting Tuesday night at an apartment complex in Hattiesburg, Mississippi.",2024-06-12T16:21:41Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/college-football/story/_/id/40334492/southern-miss-football-player-mj-daniels-killed-shooting
30,,USA Basketball: Clark omission due to experience,https://www.espn.com/olympics/story/_/id/40326748/usa-basketball-cites-lack-experience-caitlin-clark-omission,"USA Basketball named its roster for the Paris Olympics, saying Caitlin Clark's omission was due to lack of experience with hope that ""she's a big part of our future.""",2024-06-11T15:35:35Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/story/_/id/40326748/usa-basketball-cites-lack-experience-caitlin-clark-omission
31,David Newton,Bryce Young is developing into a leader for Panthers after a rough rookie season,https://www.espn.com/nfl/story/_/id/40334565/bryce-young-developing-leader-panthers-year-2,Young credits a family background in the mental health field for helping him grow after a historically bad rookie campaign.,2024-06-16T11:57:27Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nfl/story/_/id/40334565/bryce-young-developing-leader-panthers-year-2
32,,Walsh sets world mark in 100 fly at U.S. trials,https://www.espn.com/olympics/swimming/story/_/id/40359688/walsh-sets-100-meter-fly-record-us-olympic-swim-trials,Gretchen Walsh was more than a half-second under world-record pace at the turn and finished strong to eclipse the 100m fly mark of 55.48 set by Sweden's Sarah Sjöström at the 2016 Rio de Janeiro Olympics.,2024-06-16T00:51:38Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/swimming/story/_/id/40359688/walsh-sets-100-meter-fly-record-us-olympic-swim-trials
33,Michael Voepel,Wings' Ogunbowale: 'Politics' in Olympics process,https://www.espn.com/wnba/story/_/id/40360243/wings-arike-ogunbowale-politics-involved-olympics-selection,"Wings star guard Arike Ogunbowale said she withdrew her name from the Olympics player pool ""months ago"" after getting the sense she would not be picked.",2024-06-16T02:27:34Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/wnba/story/_/id/40360243/wings-arike-ogunbowale-politics-involved-olympics-selection
34,ESPNcricinfo staff,U.S. advances at T20 World Cup after rainout,https://www.espn.com/cricket/series/8604/report/1415730/united-states-america-vs-ireland-30th-match-group-mens-t20-world-cup,"Read the detailed Reports & Articles of United States of America vs Ireland, ICC Men's T20 World Cup 2024, 30th Match, Group A only on ESPN.com",2024-06-14T19:06:21Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/cricket/series/8604/report/1415730/united-states-america-vs-ireland-30th-match-group-mens-t20-world-cup
35,Paolo Uggetti,"Angry Scheffler slams driver, may miss Open cut",https://www.espn.com/golf/story/_/id/40350574/frustrated-scheffler-slams-driver-miss-cut-us-open,Scottie Scheffler is in danger of missing the cut at a major for the first time since 2022 after finishing 5-over in the second round of the U.S. Open.,2024-06-14T19:35:11Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/golf/story/_/id/40350574/frustrated-scheffler-slams-driver-miss-cut-us-open
36,Jeff Carlisle,USMNT adds Sargent in final Copa América squad,https://www.espn.com/soccer/story/_/id/40348816/usa-adds-josh-sargent-sets-final-26-man-copa-america-squad,"USMNT manager Gregg Berhalter announced his 26-player roster for the upcoming Copa América on Friday, with Norwich City forward Josh Sargent recovering sufficiently from a foot injury to be included.",2024-06-14T15:13:11Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/soccer/story/_/id/40348816/usa-adds-josh-sargent-sets-final-26-man-copa-america-squad
37,Tom Hamilton,Who will win the men's French Open final?,https://www.espn.com/tennis/story/_/id/40301768/carlos-alcaraz-sasha-zverev-french-open-final-men-title,"Carlos Alcaraz has long been anointed the heir apparent on clay, but Alexander Zverev is playing the best tennis of his career. We break down Sunday's French Open final.",2024-06-08T12:53:32Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/tennis/story/_/id/40301768/carlos-alcaraz-sasha-zverev-french-open-final-men-title
38,,"Nadal gets Games spot, will team with Alcaraz",https://www.espn.com/olympics/story/_/id/40332771/rafael-nadal-chosen-olympics-play-doubles-alcaraz,"Rafael Nadal has been chosen to the Spanish team for the Paris Olympics, where he will also partner with French Open champion Carlos Alcaraz in doubles.",2024-06-12T11:20:04Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/story/_/id/40332771/rafael-nadal-chosen-olympics-play-doubles-alcaraz
39,Nick Parkinson,Cuiserweight Richard Riakporhe to (almost) fulfill childhood dream,https://www.espn.com/boxing/story/_/id/40327386/cruiserweight-richard-riakporhe-almost-fulfill-childhood-crystal-palace-dream,"As a kid, Riakporhe desired to play for English Premier League side Crystal Palace. Now, he will fight in Eagles' stadium for a world title.",2024-06-12T12:20:17Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/boxing/story/_/id/40327386/cruiserweight-richard-riakporhe-almost-fulfill-childhood-crystal-palace-dream
40,Tom Hamilton,"With less than two months to go, is Paris ready for the 2024 Olympics?",https://www.espn.com/olympics/story/_/id/40309206/paris-olympics-security-opening-ceremony-seine-river-pollution,"The leadup to the Paris Olympics has included security concerns, pollution controversies and logistical nightmares, but on July 26, the Games will begin. Here's a look at where things stand.",2024-06-12T12:20:17Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/story/_/id/40309206/paris-olympics-security-opening-ceremony-seine-river-pollution
41,Tim MacMahon,Mavs' Doncic downgraded to questionable for G2,https://www.espn.com/nba/story/_/id/40313656/luka-doncic-downgraded-questionable-game-2-nba-finals,The Mavericks' Luka Doncic was downgraded to questionable for Sunday's Game 2 of the NBA Finals.,2024-06-09T18:35:46Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nba/story/_/id/40313656/luka-doncic-downgraded-questionable-game-2-nba-finals
42,Keith Jenkins,Which U.S. Olympians have won the most gold medals?,https://www.espn.com/olympics/story/_/id/40319940/which-us-olympians-won-most-gold-medals,"Many U.S. athletes have won gold, but only a select few sit atop the golden throne as the winningest in Olympic history.",2024-06-11T13:36:43Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/story/_/id/40319940/which-us-olympians-won-most-gold-medals
43,Keith Jenkins,"2024 Summer Olympics FAQ: Dates, locations, song, motto, more",https://www.espn.com/olympics/story/_/id/40322251/2024-summer-olympics-paris-dates-locations-song-motto-opening-ceremony,"The 2024 Summer Olympics kick off in Paris on July 26. Check out information on the opening ceremony, participants, events and more now.",2024-06-11T13:36:43Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/olympics/story/_/id/40322251/2024-summer-olympics-paris-dates-locations-song-motto-opening-ceremony
44,Nick Parkinson,"From Corrales to Hatton, meet the fighters going into the International Boxing Hall of Fame",https://www.espn.com/boxing/story/_/id/40290421/class-2024-meet-boxers-inducted-international-boxing-hall-fame,"All you need to know about Diego Corrales, Ricky Hatton, Ana Maria Torres, Michael Moorer, Jane Couch and Ivan Calderon.",2024-06-07T12:09:45Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/boxing/story/_/id/40290421/class-2024-meet-boxers-inducted-international-boxing-hall-fame
45,Tim MacMahon,'No panic' for Mavericks ahead of G2 vs. Celtics,https://www.espn.com/nba/story/_/id/40306162/no-panic-mavericks-ahead-g2-nba-finals-vs-celtics,"Despite a blowout loss in Game 1 of the NBA Finals, Mavericks coach Jason Kidd says there's ""no panic"" for his club ahead of Game 2 Sunday against the Celtics.",2024-06-08T19:06:14Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nba/story/_/id/40306162/no-panic-mavericks-ahead-g2-nba-finals-vs-celtics
46,Alexa Philippou,"Liberty close strong, hand Sun first loss of season",https://www.espn.com/wnba/story/_/id/40307137/liberty-close-strong-hand-sun-first-loss-season-82-75,"The Liberty outscored the Sun 25-13 over the final 8:30 of the fourth quarter Saturday to hand Connecticut their first loss of the season, 82-75.",2024-06-08T21:50:19Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/wnba/story/_/id/40307137/liberty-close-strong-hand-sun-first-loss-season-82-75
47,Sara Coello,LGBTQIA+ college athletes cashing in on NIL deals,https://www.espn.com/college-sports/story/_/id/40297288/lgbtqia+-college-athletes-ncaa-nil-deals-pride-month,"For some out queer athletes, NIL lets them balance LGBTQIA+ advocacy and brand messages.",2024-06-07T19:37:26Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/college-sports/story/_/id/40297288/lgbtqia+-college-athletes-ncaa-nil-deals-pride-month
48,,"Sun hold Clark to 10, continue Fever dominance",https://www.espn.com/wnba/story/_/id/40323843/sun-continue-dominance-fever-hold-caitlin-clark-10,"DiJonai Carrington scored a season-high 22 points, as the Sun beat the Fever 89-72 on Monday night for their 11th straight win in the series.",2024-06-11T01:52:42Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/wnba/story/_/id/40323843/sun-continue-dominance-fever-hold-caitlin-clark-10
49,Adrian Wojnarowski,Jerry West leaves an irreplaceable hole in the basketball world,https://www.espn.com/nba/story/_/id/40334652/jerry-west-leaves-irreplaceable-hole-basketball-world,"A three-time Hall-of-Famer, West had an unmatched career, but he always preferred to look forward.",2024-06-12T17:09:25Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nba/story/_/id/40334652/jerry-west-leaves-irreplaceable-hole-basketball-world
50,Marcel Louis-Jacques,Source: Fins signing 6-time Pro Bowl DE Campbell,https://www.espn.com/nfl/story/_/id/40346046/dolphins-signing-6-pro-bowl-de-calais-campbell-source-says,"The Miami Dolphins have agreed to terms on a contract with defensive end Calais Campbell, a source confirmed Thursday to ESPN, adding a valuable veteran presence to an ascending pass rush.",2024-06-14T01:20:18Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nfl/story/_/id/40346046/dolphins-signing-6-pro-bowl-de-calais-campbell-source-says
51,Fantasy Staff,Mock draft: RB depth goes fast in 12-team PPR,https://www.espn.com/fantasy/football/story/_/id/40344316/fantasy-football-mock-draft-12-team-ppr,Our latest mock draft features 12 teams and PPR scoring. See how differently the drafters approach things in a slightly deeper league.,2024-06-14T11:27:39Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/fantasy/football/story/_/id/40344316/fantasy-football-mock-draft-12-team-ppr
52,,Sharks make assistant Warsofsky new head coach,https://www.espn.com/nhl/story/_/id/40342075/sharks-make-assistant-ryan-warsofsky-new-head-coach,The San Jose Sharks have promoted Ryan Warsofsky to become the team's new head coach after two years as an assistant under the recently fired David Quinn.,2024-06-13T15:41:29Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nhl/story/_/id/40342075/sharks-make-assistant-ryan-warsofsky-new-head-coach
53,Kevin Seifert,How UFL technology can help the NFL: Three innovations that might make the leap,https://www.espn.com/united-football-league/story/_/id/40330078/ufl-technology-innovations-nfl-ball-spotting-helmet-transmitters-video-ipads,"The NFL already adopted the XFL's kickoff structure, and some of the UFL's technological advances could be next on the NFL's plate.",2024-06-13T11:23:15Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/united-football-league/story/_/id/40330078/ufl-technology-innovations-nfl-ball-spotting-helmet-transmitters-video-ipads
54,,Reports: Truex Jr. to retire at end of '24 season,https://www.espn.com/racing/nascar/story/_/id/40344345/reports-martin-truex-jr-retire-end-24-nascar-season,"NASCAR driver Martin Truex Jr. is planning to retire at the end of the 2024 Cup Series season, according to multiple reports.",2024-06-13T20:50:52Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/racing/nascar/story/_/id/40344345/reports-martin-truex-jr-retire-end-24-nascar-season
55,Associated Press,NBA draft prospect Shannon not guilty of rape,https://www.espn.com/mens-college-basketball/story/_/id/40344821/ex-illinois-star-terrence-shannon-jr-found-not-guilty-rape,Read more on ESPN,2024-06-13T22:06:33Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/mens-college-basketball/story/_/id/40344821/ex-illinois-star-terrence-shannon-jr-found-not-guilty-rape
56,Field Level Media,Sparks F Hamby signs extension through 2025,https://www.espn.com/wnba/story/_/id/40343299/forward-dearica-hamby-signs-extension-sparks-2025,The Los Angeles Sparks signed star forward Dearica Hamby to a contract extension through the 2025 season.,2024-06-13T18:42:47Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/wnba/story/_/id/40343299/forward-dearica-hamby-signs-extension-sparks-2025
57,,Wildcats walk it off: UK tops NC State at MCWS,https://www.espn.com/college-sports/story/_/id/40359003/kentucky-outlasts-nc-state-men-college-world-series,"Mitchell Daly homered in the bottom of the 10th inning to give Kentucky a 5-4 win over North Carolina State on Saturday in Omaha, Nebraska, the third straight Men's College World Series game to end in walk-off fashion, as the Wildcats improved to 46-14.",2024-06-15T23:08:47Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/college-sports/story/_/id/40359003/kentucky-outlasts-nc-state-men-college-world-series
58,,Astros release struggling former AL MVP Abreu,https://www.espn.com/mlb/story/_/id/40350211/astros-release-struggling-former-al-mvp-jose-abreu,The Houston Astros released struggling slugger Jose Abreu from their major league roster on Friday.,2024-06-14T18:55:28Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/mlb/story/_/id/40350211/astros-release-struggling-former-al-mvp-jose-abreu
59,"Mark Ogden, Gabriele Marcotti","Man United Keep or Dump: With Ten Hag staying, what happens to Casemiro, Sancho?",https://www.espn.com/soccer/story/_/id/40343746/man-united-keep-dump-transfers-erik-ten-hag-casemiro-jadon-sancho,"It's going to take Man United several transfer windows to fix what's broken, but now that Ten Hag is staying, what should this squad look like next season?",2024-06-14T15:20:51Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/soccer/story/_/id/40343746/man-united-keep-dump-transfers-erik-ten-hag-casemiro-jadon-sancho
60,,Texas A&M robs HR in 9th to win MCWS thriller,https://www.espn.com/college-sports/story/_/id/40361777/texas-robs-homer-ninth-tops-florida-mcws-thriller,"In a dramatic finish, Texas A&M's Jace Violette robbed Cade Kurland of a go-ahead homer in the ninth, preserving the Aggies' 3-2 win",2024-06-16T06:55:11Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/college-sports/story/_/id/40361777/texas-robs-homer-ninth-tops-florida-mcws-thriller
61,NBA Insiders,Biggest takeaways of Game 1 of the NBA Finals between Boston and Dallas,https://www.espn.com/nba/story/_/id/40272429/2024-nba-finals-biggest-takeaways-game-1-boston-dallas,The 2024 NBA Finals is finally here! Our NBA insiders break down their biggest takeaways from the Game 1 series opener between the Dallas Mavericks and Boston Celtics.,2024-06-07T04:20:02Z,Error: 403 Client Error: Forbidden for url: https://www.espn.com/nba/story/_/id/40272429/2024-nba-finals-biggest-takeaways-game-1-boston-dallas
